April 2019,The San Diego Union-Tribune en Español,Spanish,https://www.sandiegouniontribune.com/en-espanol/,California,San Diego,600 B St. 1200,https://www.facebook.com/uniontribunees/,https://twitter.com/uniontribunees,https://www.instagram.com/uniontribunees/,,Web-only,"News, Arts and Culture, Entertainment, Sports, Commentary",Daily,Local affiliate or subsidiary of a national corporation,,1999,,,,,,Advertising,1-5
April 2019,Dímelo,English,,California,Los Angeles,3630 Watt Way,https://www.facebook.com/justdimelo/,,https://www.instagram.com/justdimelo/,,Web-only,,,,,2017,,,,,,,
April 2019,HipLatina,English,https://hiplatina.com/,California,Los Angeles,,https://www.facebook.com/hiplatinas/,https://twitter.com/Hip_Latina,https://www.instagram.com/hip_latina/,,Web-only,,,,,,,,,,,,
April 2019,El Aviso,Spanish,https://www.elaviso.com/,California,Bell,4850 Gage Ave,https://www.facebook.com/ElAvisoMagazine/,https://twitter.com/elavisomagazine,,,Magazine,,,,,,,,,,,,
April 2019,Alianza Metropolitan News,Spanish/English,http://noticias.alianzanews.com/,California,San Jose,"300 S. First Street, Suite 207 ",,,,,Newspaper,,,,,1986,,,,,,,
April 2019,El Latino Cental Coast,Spanish/English,http://latinocc.com/,California,Santa Barbara,"27 W. Anapamu, Suite 396",,,,,Newspaper,"News, Arts and Culture, Entertainment, Sports, Commentary, Narrative NonFiction",Bi-weekly,Local independent media ,José Gómez,2004,,,,785," 20,000 - 49,999",Advertising,1-5
April 2019,Radio Indígena,Spanish/English,http://mixteco.org/radio/,California,Oxnard,520 W. 5th St. (Suite F),https://www.facebook.com/MICOP805/,https://twitter.com/micop805,https://www.instagram.com/explore/locations/685491104873450/radio-indigena-en-oxnard?hl=ur,https://www.youtube.com/watch?v=iPJiErTzRCA,Radio,,,,,2014,,,,,,,
April 2019,Bold Latina,English,https://boldlatina.com/,California,San Francisco,"71 Stevenson street, floor 4",https://www.facebook.com/BoldLatina/,https://twitter.com/weareboldlatina,instagram.com/weareboldlatinas,,Web-only,"News, Arts and Culture, Entertainment, Commentary",No set frequency,Local independent media,Michelle Olvera,2010,,,,,,"Advertising, Private funding, Memberships",1-5
April 2019,Mitú,English,https://wearemitu.com/,California,Los Angeles,,https://www.facebook.com/wearemitu/,https://twitter.com/wearemitu?fbclid=IwAR1q8l5jupVIpvsx_BD-uzMPZ1GjG0wFrOwUpDKrmS8ygSOV2GDvSYTEQfM,https://www.instagram.com/wearemitu/,https://www.youtube.com/wearemitu,Web-only,,,,,,,,,,,,
April 2019,La Noticia Charlotte,Spanish,http://lanoticia.com/,North Carolina,Charlotte,5936 Monroe Road,https://www.facebook.com/laNoticia/,,https://www.instagram.com/lanoticia/,,Newspaper,"News, Arts and Culture, Entertainment, Commentary, Immigration, Health, Community ",Semanal,,"La Noticia, Inc.",1997,,,,,,"Advertising, Donations/Grants, Corporate Sponsors",6-10
April 2019,La Noticia Raleigh,Spanish,http://lanoticia.com/,North Carolina,Charlotte,5936 Monroe Road,https://www.facebook.com/laNoticia/,,https://www.instagram.com/lanoticia/,,Newspaper,"News, Arts and Culture, Entertainment, Commentary, Immigration, Health, Community ",Weekly ,,"La Noticia, Inc.",1997,,,,,,"Advertising, Donations/Grants, Corporate Sponsors",6-10
April 2019,"La Noticia Greensboro, Winston-Salem, High Point area",Spanish,http://lanoticia.com/,North Carolina,Charlotte,5936 Monroe Road,https://www.facebook.com/laNoticia/,,https://www.instagram.com/lanoticia/,,Newspaper,"News, Arts and Culture, Entertainment, Commentary, Immigration, Health, Community ",Weekly ,,"La Noticia, Inc.",1997,,,,,,"Advertising, Donations/Grants, Corporate Sponsors",6-10
April 2019,La Noticia Asheville,Spanish,http://lanoticia.com/,North Carolina,Charlotte,5936 Monroe Road,https://www.facebook.com/laNoticia/,,https://www.instagram.com/lanoticia/,,Newspaper,"News, Arts and Culture, Entertainment, Commentary, Immigration, Health, Community ",Weekly ,,"La Noticia, Inc.",1997,,,,,,"Advertising, Donations/Grants, Corporate Sponsors",6-10
April 2019,La Conexión,Spanish,http://www.laconexionusa.com/,North Carolina,Raleigh,"1215 Jones Franklin Rd., Suite 104",https://www.facebook.com/laconexionusa,https://twitter.com/laconexionusa,,https://www.youtube.com/channel/UCDM0b3w8Q2D5q3dsj5uyn6Q,Newspaper,,,,Velazquez Communications Corporation,,,,,,,,
April 2019,Hola News,Spanish,https://holanews.com/,North Carolina,Charlotte,"4801 E. Independence Blvd., Suite 800",https://www.facebook.com/holanewscharlotte/,https://twitter.com/holanewsnc,https://www.instagram.com/holanewsnc/,https://www.youtube.com/channel/UCoNTU4z9FDRFMjTgXTEgttQ/videos,Newspaper,,,,,,,,,,,,
April 2019,Mundo Latino Newspaper,Spanish,http://mundolatinomedia.com/,North Carolina,Charlotte,PO Box 470552,https://www.facebook.com/MundoLatinoNewspaper/,https://twitter.com/mundolatinoweb,,https://www.youtube.com/channel/UCy9gO4I8ZDpsLk7p0KvYxGQ,Newspaper,,,,Mundo Latina Media,,,,,,,,
April 2019,Progreso Hispano News,Spanish,http://progresohispanonews.com/,North Carolina,Charlotte,756 Tyvola Rd. 102,https://www.facebook.com/progresohispanonews/,https://twitter.com/progresohispano,,https://www.youtube.com/channel/UC0sj3ySvmgfan-QkCxCAjyw?view_as=subscriber,Newspaper,,,,,,,,,,,,
April 2019,La Latina 102.3 FM,Spanish,https://latina1023.com,North Carolina,Charlotte,"4801 E Independence Blvd., Suite 800",https://www.facebook.com/latina102.3/,https://twitter.com/latina1023fm,https://www.instagram.com/latina1023fm/,,Radio,,,,Norsan Media Charlotte,,,,,,,,
April 2019,Qué Pasa Mi Gente,Spanish,https://charlotte.quepasanoticias.com/,North Carolina,Charlotte,7520 East Independence Blvd. Suite 255,https://www.facebook.com/Quepasa.Migente.Charlotte,https://twitter.com/QuePasaMedia,https://www.instagram.com/quepasamedianetwork/?hl=en,https://www.youtube.com/user/QUEPASAMEDIA,Newspaper,"Local news, immigration news, education, political news",,,"Latino Communications, LLC.",1994,,,,,"12,193",Advertising,
April 2019,Qué Pasa Raleigh,Spanish,https://raleigh.quepasanoticias.com/,North Carolina,Raleigh,4801 Gleewood Avenue. Suite 200,https://www.facebook.com/QuePasaMedia,https://twitter.com/QuePasaMedia,https://www.instagram.com/quepasamedianetwork/?hl=en,,Newspaper,"Local news, immigration news, education, political news",Weekly,,"Latino Communications, LLC.",,,,,"18,431+","12,463",Advertising,30
April 2019,Qué Pasa Greensboro ,Spanish,https://greensboro.quepasanoticias.com/,North Carolina,Winston-Salem,3067 Waughtown St.,https://www.facebook.com/QuePasaPiedmontTriad,https://twitter.com/QuePasaMedia,https://www.instagram.com/quepasamedianetwork/?hl=en,,Newspaper,"Local news, immigration news, education, political news",Weekly,,"Latino Communications, LLC.",,,,,"97,000+","10,853",Advertising,30
April 2019,Univisión 40 Raleigh,Spanish,https://www.Univision.com/north-carolina/wuvc,North Carolina,Raleigh,"4505 Falls of Neuse Rd., Suite 660 ",https://www.facebook.com/Univision40/,https://twitter.com/noticias40,https://www.instagram.com/univision40/,,TV,,,,Univision ,,,,,,,,
April 2019,UniMás 26 Raleih,Spanish,,North Carolina,Raleigh,,,,,,TV,,,,Univision ,,,,,,,,
April 2019,WHEH Azteca América 41,Spanish,,North Carolina,Charlotte,,,,,,TV,,,,DTV America,,,,,,,,
April 2019,WNCB 16 y WIRP 27,Spanish,,North Carolina,Raleigh,,,,,,TV,,,,DTV America,,,,,,,,
April 2019,KBTU 27 Azteca,Spanish,,North Carolina,Raleigh,,,,,,TV,,,,DTV America,,,,,,,,
April 2019,Estrella TV 16.1,Spanish,,North Carolina,Charlotte,"4801 E. Independence Blvd., Suite 800",https://www.facebook.com/estrellatvcharlotte/,,,,TV,,,,Norsan Media,,,,,,,,
April 2019,Hola News (Triad),Spanish,https://holanews.com/category/noticias-locales/triad/,North Carolina,Triad,,,,,,Newspaper,,,,Norsan Media,,,,,,,,
April 2019,Enlace Latino NC,Spanish,https://www.enlacelatinonc.org/,North Carolina,,,https://www.facebook.com/EnlaceLatinoNC/,https://twitter.com/EnlaceLatinoNC,https://www.instagram.com/enlacelatinonc/?hl=en,,Web-only,,,,,,,,,,,,
April 2019,Greensboro Latino,Spanish,https://issuu.com/tildecommunications,North Carolina,Greensboro,2941 Battleground Ave.,,,,,Magazine,News,Monthly,Local independent media,,2018,,,,,"10,000",Advertising,6-10
April 2019,Telemundo Charlotte,Spanish,http://www.telemundocharlotte.com,North Carolina,Charlotte,1901 N Tryon St,www.facebook.com/telemundocharlotte,https://twitter.com/TelemundoCLT,,,TV,News,Daily,Local affiliate or subsidiary of national corporation,,2018,,,,,,,6-10
April 2019,Estoy Aquí,English,,North Carolina,Asheville,,https://www.facebook.com/EstoyAquiPodcast/,,https://www.instagram.com/estoyaquipodcast/,,Podcast,"News, Arts and Culture, Entertainment, Commentary",Bi-weekly,Local independent media,,2018,,,20,,"5,000",Donations/grants,1-5
April 2019,El Latino Newspaper,Spanish,http://latino4u.net/,South Carolina ,Mauldin,PO Box 522,https://www.facebook.com/Latino-Newspaper-100170689527/,https://twitter.com/latinonewspaper,https://www.instagram.com/latinonewspaper/,,Newspaper,"News, Arts and Culture, Sports, Commentary, Health Technology",Weekly,Local independent media,,1996,,,,"5,400","5,000 - 9,999",Advertising,1-5
April 2019,La Isla Magazine,Spanish,http://www.laislamagazine.com/,South Carolina ,Hilton Head Island,386 Spanish Wells Rd,https://www.facebook.com/LaIslaMagazine/,,,,Magazine,,,,E&F Publishing,,,,,,,,
April 2019,El Informador,Spanish,http://www.elinformador.us/,South Carolina ,Mount Pleasant,PO Box 2458,https://www.facebook.com/ElInformadorNewspaper/,https://twitter.com/ElInformador5,https://www.instagram.com/elinformadorweb/,https://www.youtube.com/user/ELINFORMADORNEWS,Newspaper,,Bi-weekly,,El Informador Group,,,,,,,,
April 2019,Viva Noticias,Spanish,https://vivanoticias.net/noticias/carolinas/,South Carolina ,Lexington,PO Box 2534,https://www.facebook.com/VivaNoticiasNET/,https://twitter.com/VivaNoticiasNET,https://www.instagram.com/vivanoticiasnet/,,Web-only,,,,"Southern Media Comm, LLC",2016,,,,,,,
April 2019,Viva Newspaper,Spanish,https://issuu.com/southernmediacomm,South Carolina ,Lexington,PO Box 2534,,,,,Newspaper,,Bi-monthly,,"Southern Media Comm, LLC",2018,,,,,,,
April 2019,Latinx Today,Spanish/English,http://www.latinxtoday.com/,South Carolina ,Hilton Head Island,"386 Spanish Wells Rd., Suite B3",,,,,Magazine,"News, Arts and Culture, Entertainment, Commentary",Daily,Local independent media,,1999,,,,,"20,000 - 49,999",Advertising,1-5
April 2019,WAZS Azteca TV,Spanish,https://norsanmedia.com/television/,South Carolina ,Charleston,,,,,,TV,,,,Norsan Media,,,,,,,,
April 2019,Universal Latin News,Spanish/English,https://universallatinnews.com/,South Carolina ,North Charleston,PO Box 61291,https://www.facebook.com/ULNCharleston/,https://twitter.com/ulncharleston,https://www.instagram.com/ulncharleston/,,Newspaper,,Bi-monthly,,,2005,,,,,,,
April 2019,La Nación Hispana,Spanish,http://www.lanacionhispana.com/,South Carolina ,Greenville,"1601 Cedar Lane Rd, Suite 14",https://www.facebook.com/la.hispana,https://twitter.com/Lanacionhispana,https://www.instagram.com/lanacionhispana/,,Newspaper,,,,,,,,,,,,
April 2019,The Weekly Issue El Semanario,Spanish/English,http://elsemanariocolorado.com/,Colorado,GreenwoodVillage,8400 East Crescent Parkway,https://www.facebook.com/elsemanario.us,https://twitter.com/elsemanario_us,,,Newspaper,"News, Arts and Culture, Entertainment, Politics",Weekly,Local independent media,,1989,,,,"10,000","20,000-49,000","Advertising, Subscriptions/Sales of print product",1-5
April 2019,KCEC UniMás 50,Spanish,https://noticiasya.com/colorado/,Colorado,Denver,1907 Mile High Stadium West Circle,https://www.facebook.com/noticiasUnivisioncolorado/,https://twitter.com/NotiYaColorado,https://www.instagram.com/notiyacolorado/,,TV,,Weekly,,Entravision Communications,2010,,,,,"5,000 - 9,999",Advertising,1-5
April 2019,Telemundo Denver,Spanish,http://www.telemundodenver.com/,Colorado,Centennial,4100 E Dry Creek Rd,https://www.facebook.com/telemundodenver,https://twitter.com/telemundodenver,https://www.instagram.com/telemundodenver/,,TV,,,,NBC Universal,,,,,,,,
April 2019,La Prensa de Colorado,Spanish,http://laprensadecolorado.com/,Colorado,Denver,7290 Samuel Dr,https://www.facebook.com/LaPrensadeColorado/,https://twitter.com/LaPrensadeCO,,,Newspaper,"News, Arts and Culture, Entertainment, Sports, Commentary",Weekly,Local independent media,,2010,,,,100,"5,000 - 9,999",Advertising,1-5
April 2019,La Voz ,Spanish/English,http://lavozcolorado.com/,Colorado,Thornton,12021 Pennsylvania St.,https://www.facebook.com/LaVozColorado/,https://twitter.com/lavozcolorado,,https://www.youtube.com/user/Lavozcolorado,Newspaper,,,,,,,,,,,,
April 2019,KVSN Univisión 48,Spanish,https://noticiasya.com/colorado/,Colorado,Colorado Springs,1907 Mile High Stadium West Circle,https://www.facebook.com/noticiasUnivisioncolorado/,https://twitter.com/NotiYaColorado,https://www.instagram.com/notiyacolorado/,,TV,,,,Entravision Communications,,,,,,,,
April 2019,El Comercio de Colorado,Spanish/English,http://www.elcomerciocolorado.com,Colorado,Denver,6805 Broadway,https://www.facebook.com/elcomercioco/,https://twitter.com/ComercioCO,https://www.instagram.com/comercioco/,,Newspaper,"News, Arts and Culture, Entertainment, Sports, Politics, Health, Immigration and Opinion",Bi-weekly,Local independent media,,2006,,,,160,"10,000-19,999","Advertising, Events",1-5
April 2019,KETD Estrella 53,Spanish,http://www.estrellatv.com/,Colorado,Aurora,"2821 S. Parker Road, Suite 195",,,,,TV,,,,Liberman Broadcasting,,,,,,,,
April 2019,KGHB UniMás 27,Spanish,,Colorado,Denver,1907 Mile High Stadium West Circle,,,,,TV,,,,Entravision Communications,,,,,,,,
April 2019,KTFD Univisión 14,Spanish,,Colorado,Denver,1907 Mile High Stadium West Circle,,,,,TV,,,,Entravision Communications,,,,,,,,
April 2019,Telemundo Colorado Springs,Spanish,https://www.krdo.com/telemundo,Colorado,Colorado Springs,399 South 8th Street,https://www.facebook.com/Telemundo-Surco-192014208937/,,,,TV,News,Daily,Local affiliate or subsidiary of national corporation,,2010,,,,,,"Advertising, Corporate sponsors",
April 2019,Post Latino,Spanish,http://postlatino.com  ,Connecticut,Hartford,330 Main St.,https://www.facebook.com/postlatino,https://twitter.com/postlatino,https://www.instagram.com/postlatino/,https://www.youtube.com/user/PostLatino2009,Web-only,,,,The Latino Way LLC,,,,,,,,
April 2019,El Sol News,Spanish,http://www.elsolnews.com/,Connecticut,Stamford,40 Midland Ave.,https://www.facebook.com/news.elsol/,https://twitter.com/elsolnews,,,Newspaper,,,,Fundador y presidente S. T. Arnulfo Arteaga R.,,,,,,,,
April 2019,Identidad Latina,Spanish,http://identidadlatina.com/,Connecticut,West Hartford,199 Oakwood Ave.,https://www.facebook.com/identidadlatina,https://twitter.com/identidadlatina?lang=en,,https://www.youtube.com/channel/UC9i2Y2Gc94YYYUKBivKC7ow,Newspaper,"News, Arts and Culture, Entertainment, Sports, Commentary",Daily,Local independent media,,2001,,"10,000",,500,"5,000 - 9,999","Advertising, Private funding",6-10
April 2019,La Voz Hispana,Spanish,http://www.lavozhispanact.com/,Connecticut,New Haven,"51 Elm St., Suite 307",https://www.facebook.com/lavozhispanact/,https://twitter.com/lavozhispanact,https://www.instagram.com/lavozhispanact/,https://www.youtube.com/channel/UCx39-6WnX3aB2nQffMvTlmA,Newspaper,"News, Arts and Culture, Entertainment, Sports, Commentary ",Weekly,Local independent media,,1993,,,,500,"20,000 - 49,999",Advertising ,1-5
April 2019,Tribuna ,Spanish/English/Portuguese,http://tribunaenespanol.com/,Connecticut,Danbury,32 Fairview Dr,https://www.facebook.com/Tribunact/,https://twitter.com/TribunaCT,,,Newspaper,,,,,,,,,,,,
April 2019,WUVN Univisión 18,Spanish,https://noticiasya.com/hartford-springfield/,Connecticut,Hartford,"One Constitution Plaza, 7th Floor",https://www.facebook.com/NoticiasYaNuevaInglaterra/,,,,TV,,,,Entravision Communications,,,,,,,,
April 2019,CT Latino,English,http://ctlatinonews.com/,Connecticut,Farmington,11 Talcott Notch Rd,https://www.facebook.com/ctlatinonews,https://twitter.com/CTLatinonews,https://www.instagram.com/ctlatinonews/,,Web-only,,,,,,,,,,,,
April 2019,Telemundo Nueva Inglaterra,Spanish,telemundonuevainglaterra.com,Connecticut,West Hartford,1422 New Britain Ave.,https://www.facebook.com/TelemundoNI/,https://twitter.com/TelemundoNI,https://www.instagram.com/telemundoni/,,TV,,,,NBC Universal,,,,,,,,
April 2019,ESPN Deportes,Spanish,http://espndeportes.espn.com/,Connecticut,Bristol,700 Birch St.,https://www.facebook.com/ESPNDeportes/,https://twitter.com/ESPNDeportes,https://www.instagram.com/espndeportes/,,TV,,,,"ESPN Inc., Disney–ABC,The Walt Disney Company",,,,,,,,
April 2019,WUTH UniMás 47 ,Spanish,,Connecticut,Hartford,"One Constitution Plaza, 7th Floor",,,,,TV,,,,,,,,,,,,
April 2019,Hoy en Delaware,Spanish,http://hoyendelaware.com/,Delaware,Wilmington,831 N Washington St,https://www.facebook.com/HOYenDelaware/,https://twitter.com/hoyende?lang=en,,,Newspaper,"News, Arts and Culture, Entertainment, Sports",Monthly,Local independent media,,1996,,,,200,"10,000 - 19,999","Advertising,  Corporate sponsors",1-5
April 2019,El Tiempo Hispano,Spanish/English,http://www.eltiempohispano.com/,Delaware,Bear,123 Rosemary Ct,https://www.facebook.com/tiempohispano/,https://twitter.com/tiempo_hispano?lang=en,,,Newspaper,,,,,,,,,,,,
April 2019,Del Hispano Magazine,Spanish,https://delhispano.com/?fbclid=IwAR3VhzMV65hoByQwow19QV9xTgsTJWiD73mK-tR53JRGhHj3IJQ7q5bYUdo,Delaware,Newark,2 Rolling Dr,https://www.facebook.com/delhispano#,https://twitter.com/DelawareHispano,,,Magazine,,,,,,,,,,,,
April 2019,El Sentinel,Spanish,http://www.sun-sentinel.com/elsentinel/,Florida,Deerfield Beach,333 SW 12th Ave.,https://www.facebook.com/elsentinelsfl/,https://twitter.com/elsentinelSFL,https://www.instagram.com/elsentinelsfl/,,Newspaper,,,,,,,,,,,,
April 2019,El Nuevo Herald,Spanish,http://www.elnuevoherald.com/,Florida,Miami,3511 NW 91 St.,https://www.facebook.com/elnuevoherald/,https://twitter.com/elnuevoherald,https://www.instagram.com/elnuevoherald/,https://www.youtube.com/user/NuevoHerald,Newspaper,"News, Arts and Culture, Entertainment, Sports, Commentary",Daily,Local affiliate or subsidiary of a national corporation,,1987,,,,"100,000","20,000-49,999","Advertising, Subscriptions/Sales of print product",21-50
April 2019,Diario Las Américas,Spanish,http://www.diariolasamericas.com/,Florida,Miami,"888 Brickell Ave., 5th Floor",https://www.facebook.com/diariolasamericas,https://twitter.com/dlasamericas,https://www.instagram.com/diariolasamericas/,https://www.youtube.com/channel/UCQlAjy3YSlx21Y0OdB_rZCA,Newspaper,,,,Las Américas Multimedia Group LLC.,,,,,,,,
April 2019,D'Latinos,Spanish,http://www.dlatinos.com/Univision/,Florida,Bonita Springs,26101 S Tamiami Trail,https://www.facebook.com/dlatinosaldia,https://twitter.com/dlatinostv,https://www.instagram.com/dlatinostv/,,Magazine,,,,Media Vista Group,,,,,,,,
April 2019,Univisión 23 Miami,Spanish,http://www.Univision.com/miami/wltv,Florida,Miami,8551 NW 30th Terrace,https://www.facebook.com/Univision23MIAMI/,https://twitter.com/Univision23,https://www.instagram.com/univision23/,https://www.youtube.com/channel/UCWIlfUAeLIKxPO7c5TIPK_w,TV,,,,"Univision Television Group, Inc.",,,,,,,,
April 2019,El Latino Semanal,Spanish,http://ellatinodigital.com/,Florida,West Palm Beach,4404 Georgia Ave.,https://www.facebook.com/ellatinodigital,https://twitter.com/ellatinodigital,,,Newspaper,"News, Entertainment, Sports, Commentary",Weekly,Local independent media,,1976,,,,"4,000","10,000-19,999. ",,6-10
April 2019,La Prensa,Spanish,https://laprensafl.com,Florida,Longwood,685 South Reagan Blvd.,https://www.facebook.com/laprensafl,https://twitter.com/prensafl,,,Newspaper,,Weekly,,Impremedia,1981,,,,,,,
April 2019,El Latino,Spanish/English,http://www.ellatino.com,Florida,West Palm Beach,PO Box 19583,https://www.facebook.com/editor.ellatino,,,,Web-only,,,,,,,,,,,,
April 2019,El Sol Latino Newspaper,Spanish,http://elsoln1.com/news/miami/,Florida,Miami,"777 Brickell Ave., Suite 500",https://www.facebook.com/elsollatinonewspaper,https://twitter.com/elsollatinonews,https://www.instagram.com/elsollatinonewspaper/,https://www.youtube.com/c/elsollatino,Newspaper,,,,Hispanic Media,,,,,,,,
April 2019,Hola News,Spanish,https://holanews.com/,Florida,Jacksonville,"4417 Beach Blvd., Suite 205",https://www.facebook.com/holanewsjax/,https://twitter.com/holanewsnc,https://www.instagram.com/holanewsnc/,https://www.youtube.com/channel/UCoNTU4z9FDRFMjTgXTEgttQ/videos,Newspaper,,,,Norsan Media,,,,,,,,
April 2019,WWHB Azteca 48,Spanish,http://azteca48.com/,Florida,West Palm Beach,1100 Fairfield Dr,https://www.facebook.com/channel48aza/,https://twitter.com/AZATV48?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed&ref_url=http%3A%2F%2Fazteca48.com%2F,https://www.instagram.com/azteca48/,,TV,,,,"Sinclair Broadcast Group, Inc.",,,,,,,,
April 2019,Azteca América ,Spanish,http://www.aztecaamerica.com/,Florida,Miami,1221 Brickell Ave. ,https://www.facebook.com/AztecaAmerica/,https://twitter.com/AztecaAmerica,,https://www.youtube.com/user/AzAmerica,TV,,,,TV Azteca,,,,,,,,
April 2019,Telemundo 51 Miami,Spanish,https://www.telemundo51.com/,Florida,Miramar,15000 SW 27th St.,https://www.facebook.com/Telemundo51,https://twitter.com/Telemundo51,https://www.instagram.com/telemundo51/,,TV,,,,NBC Universal,,,,,,,,
April 2019,Telemundo 31 Orlando,Spanish,https://www.telemundo31.com/,Florida,Orlando,1650 Sand Lake Road,https://www.facebook.com/Telemundo31/,https://twitter.com/Telemundo31,https://www.instagram.com/telemundo31/,,TV,,,,NBC Universal,,,,,,,,
April 2019,Telemundo 49 Tampa Bay,Spanish,https://www.telemundo49.com/,Florida,Tampa,4107 W Spruce St. #250,https://www.facebook.com/Telemundo49/,https://twitter.com/Telemundo49,https://www.instagram.com/telemundo49/,,TV,,,,NBC Universal,,,,,,,,
April 2019,Telemundo Fort Myers,Spanish,https://www.telemundo51.com/,Florida,Bonita Springs,24830 S Tamiami Trail #3000,https://www.facebook.com/TelemundoFortMyersNaples/,https://twitter.com/telemundowwdt?lang=en,https://www.instagram.com/telemundofortmyers/,,TV,,,,NBC Universal,,,,,,,,
April 2019,7 Días,Spanish,https://issuu.com/laguiadelgolfo/docs/7di_as-708-digital?e=1043981/64384393,Florida,Sarasota,"2555 Porter Lake Dr., Unit 107",https://www.facebook.com/periodico7dias/,,,,Newspaper,,,,"TV Net Media Group, LLC",,,,,,,,
April 2019,El Sol de la Florida,Spanish,https://elsoldelaflorida.com/,Florida,Kissimmee,2717 Michigan Ave.,https://www.facebook.com/elsoldelaflorida/,https://twitter.com/elsoldlaflorida,https://www.instagram.com/elsolnewspaper/,https://www.youtube.com/channel/UCGccOlC42eAGNreF3XTlIKg,Newspaper,,,,"El Sol Media Group, Inc.",,,,,,,,
April 2019,El Venezolano News Miami-Dade,Spanish,http://elvenezolanonews.com/miami-dade/,Florida,Doral,"8300 NW 53rd. St., Suite 102",,https://twitter.com/Venezolanonews?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3AVenezolanonews&ref_url=http%3A%2F%2Felvenezolanonews.com%2Fbroward%2F,,,Newspaper,,,,Grupo Editorial El Venezolano,,,,,,,,
April 2019,El Venezolano News Broward,Spanish,http://elvenezolanonews.com/broward/,Florida,Miramar,"14359 Miramar Parkway, Suite 272",,https://twitter.com/Venezolanonews?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3AVenezolanonews&ref_url=http%3A%2F%2Felvenezolanonews.com%2Fbroward%2F,,,Newspaper,,,,Grupo Editorial El Venezolano,,,,,,,,
April 2019,El Venezolano Orlando,Spanish,http://elvenezolanonews.com/orlando/,Florida,Orlando,,,https://twitter.com/evorlando_,,,Newspaper,,,,Grupo Editorial El Venezolano,,,,,,,,
April 2019,El Venezolano Tampa,Spanish,http://elvenezolanonews.com/tampa/,Florida,Tampa,"7219 Benjamin Rd., Suite A",https://www.facebook.com/elvenezolanotampa/,https://twitter.com/Venezolanonews?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3AVenezolanonews&ref_url=http%3A%2F%2Felvenezolanonews.com%2Fbroward%2F,https://www.instagram.com/elvenezolanotampa/,,Newspaper,,,,Grupo Editorial El Venezolano,,,,,,,,
April 2019,América Hoy,Spanish,http://americahoy.net/,Florida,Miami,"168 SE 1st St., #1205 ",https://www.facebook.com/amerhoy/,https://twitter.com/AmerHoy,https://www.instagram.com/amerhoy/,,Newspaper,,,,"Argentina Hoy, Corp.",,,,,,,,
April 2019,Prensa Mexicana,Spanish,http://prensamexicana.com/,Florida,Tampa,PO Box 15657 ,https://www.facebook.com/PreMexUSA/,,,,Web-only,,,,,,,,,,,,
April 2019,Semanario Argentino,Spanish,https://www.semanarioargentino.miami/,Florida,Aventura,"20900 NE 30 Ave., #200",https://www.facebook.com/semanarioargentino,https://twitter.com/SemanarioArg,https://www.instagram.com/semanarioargentino_miami/,,Newspaper,,,,Sur Digital Corporation,2002,,,,,,,
April 2019,Argenta,Spanish,https://www.semanarioargentino.miami/argentina/,Florida,Aventura,"20901 NE 30 Ave., #200",,,,,Magazine,,,,Sur Digital Corporation,,,,,,,,
April 2019,Doral Family Journal,Spanish/English,https://doralfamilyjournal.com/,Florida,Doral,"10773 NW 58 St., PMB #96 ",https://www.facebook.com/doralfamilyjournal,https://twitter.com/DoralJournal,https://www.instagram.com/doraljournal/,,Newspaper,,,,"Doral Family Journal, LLC",,,,,,,,
April 2019,Miami Diario,Spanish,https://miamidiario.com/,Florida,Miami,,https://www.facebook.com/MiamiDiario,https://twitter.com/MiamiDiario,https://www.instagram.com/miamidiario/,https://www.youtube.com/user/MiamiDiario,Newspaper,,,,Seven Oceans International ,,,,,,,,
April 2019,Sur Florida,Spanish,https://surflorida.com/,Florida,Miami,,https://www.facebook.com/surflorida/,https://twitter.com/sur_florida,,,Web-only,,,,Blade Media LLC,,,,,,,,
April 2019,Miami Now News,Spanish,http://libertadnews.com/,Florida,Miami,PO Box 577-443,https://www.facebook.com/LibertadNews/,,,,Newspaper,,,,Libertad News Corp.,,,,,,,,
April 2019,Nuevos Ecos,Spanish,http://www.nuevosecos.com/home.asp,Florida,Fort Myers,"14965 Technology Ct., Suite 6",https://www.facebook.com/nuevosecosnews/,https://twitter.com/NuevosEcosNews,,,Newspaper,,,,"All Access Multimedia, Inc.",,,,,,,,
April 2019,Libre,Spanish/English,http://www.libreonline.com/home/,Florida,Miami,2700 SW 8th St.,https://www.facebook.com/SEMANARIOLIBRE/,https://twitter.com/semanariolibre,,,Newspaper,,,,,1966,,,,,,,
April 2019,Diario Palm Beach,Spanish,http://diariopalmbeach.com/,Florida,West Palm Beach,,https://www.facebook.com/DiarioPalmBeach/,https://twitter.com/DiarioPalmBeach,,,Web-only,,,,,,,,,,,,
April 2019,WVEN Univisión 26 (Orlando),Spanish,https://noticiasya.com/orlando/,Florida,Altamonte Spring,523 Douglas Ave.,https://www.facebook.com/NoticiasUnivisionOrlando/?ref=br_rs,https://twitter.com/NotiYaOrlando,https://www.instagram.com/notiyaorlando/,,TV,,,,Entravision,,,,,,,,
